"timestamp","doy","SDD_dsnow","year","snowyear","month","hour","hflux","leflux","hflux_f","leflux_f","hflux_f_floor","leflux_f_floor","gflux","ustar","zL","tsr","tsr_floor","dsnow","psnow","ta","rh","ws","rsd","rsu","rld","rlu","press","ta_f","rh_f","ws_f","rsd_f","rsu_f","rld_f","rlu_f","press_f","ts_1","ts_2","ts_3","ts_4","ts_5","ts_6"
"2013/03/01 00:30:00",60,133,2013,2013,3,0,-3.8230190000000004,-0.031099999999999905,7.680159519,0.778021049,-14.5848026,0.008810606,-9.903,0.0553,-4.451066,-22.185306186553333,-24.828698927837138,42.49727778,0,-18.62,82.266667,0.361455,-4.204042,-2.92531,201.954602,223.774435,97.566667,-18.62,82.266667,0.361455,-4.204042,-2.92531,201.954602,223.774435,97.566667,-3.605,-3.424,-3.153,-2.86,-2.627,-1.855
"2013/03/01 01:00:00",60,133,2013,2013,3,0,-0.8695090000000001,0.207404,7.680159519,0.778021049,-14.5848026,0.008810606,-9.888,0.0604,0.556897,-22.969216215348496,-25.861021443221887,42.51561111,0,-18.616667,83.466667,0.177143,-4.136056,-3.024691,200.557647,221.047319,97.6,-18.616667,83.466667,0.177143,-4.136056,-3.024691,200.557647,221.047319,97.6,-3.608,-3.423,-3.167,-2.86,-2.627,-1.856
"2013/03/01 01:30:00",60,133,2013,2013,3,1,2.122578,0.282196,7.680159519,0.778021049,-14.76557716,-0.013269156,-9.873333,0.0385,-1.222332,-22.30543036801177,-24.867688307381542,42.485611113333334,0,-18.7,84.633333,1.339649,-3.476381,-3.180152,214.578753,223.996831,97.6,-18.7,84.633333,1.339649,-3.476381,-3.180152,214.578753,223.996831,97.6,-3.608,-3.43,-3.169,-2.86,-2.629,-1.864
"2013/03/01 02:00:00",60,133,2013,2013,3,1,NA,NA,7.680159519,0.778021049,-14.76557716,-0.013269156,-9.862,NA,34.891837,-20.96597935706069,-23.05617207413357,42.58894444333333,0,-18.683333,82.7,NA,-3.642533,-3.275872,223.378689,229.028645,97.6,-18.683333,82.7,1.0975000000000001,-3.642533,-3.275872,223.378689,229.028645,97.6,-3.608,-3.439,-3.17,-2.869,-2.637,-1.866
"2013/03/01 02:30:00",60,133,2013,2013,3,2,-9.440368000000001,-0.92092,7.680159519,0.778021049,-14.81597997,-0.00648814,-9.835666499999999,0.0395,0.831976,-21.389276219213798,-22.927039350198953,42.548388886666665,0,-19.586667,83.733333,0.493924,-3.243482,-2.302021,219.17777,227.359547,97.7,-19.586667,83.733333,0.493924,-3.243482,-2.302021,219.17777,227.359547,97.7,-3.609,-3.442,-3.169,-2.87,-2.636,-1.871
"2013/03/01 03:00:00",60,133,2013,2013,3,2,7.578443,NA,7.680159519,0.778021049,-14.81597997,-0.00648814,-9.819333499999999,0.0653,-1.861386,-21.267746341625383,-22.96915284603037,42.5645,0,-19.24,83.166667,0.0965,-3.298931,-2.433963,217.574727,227.697541,97.7,-19.24,83.166667,0.0965,-3.298931,-2.433963,217.574727,227.697541,97.7,-3.612,-3.438,-3.165,-2.871,-2.632,-1.869
"2013/03/01 03:30:00",60,133,2013,2013,3,3,-3.176872,-1.506085,7.680159519,0.778021049,-14.86638278,2.92876e-4,-9.8051665,0.021,39.856126,-20.310595126221557,-21.67345198205183,42.57116666666667,0,-19.273333,83.033333,1.058143,-2.887262,-2.844205,230.560628,231.66131,97.7,-19.273333,83.033333,1.058143,-2.887262,-2.844205,230.560628,231.66131,97.7,-3.608,-3.434,-3.165,-2.87,-2.628,-1.867
"2013/03/01 04:00:00",60,133,2013,2013,3,3,4.328738,0.7535339999999999,7.680159519,0.778021049,-14.86638278,2.92876e-4,-9.7886665,0.0569,-0.950949,-18.973781033862537,-19.64320179134853,42.64505555666667,0,-19.073333,82.633333,0.487889,-2.413,-2.266394,240.48385,236.850084,97.766667,-19.073333,82.633333,0.487889,-2.413,-2.266394,240.48385,236.850084,97.766667,-3.607,-3.433,-3.169,-2.868,-2.629,-1.867
"2013/03/01 04:30:00",60,133,2013,2013,3,4,NA,NA,7.680159519,0.778021049,-14.86638278,2.92876e-4,-9.767,NA,2.114255,-17.991647974744012,-18.8431586260767,42.624500000000005,0,-17.136667,82.5,NA,-2.488767,-2.937144,241.540456,240.398002,97.8,-17.136667,82.5,1.410333,-2.488767,-2.937144,241.540456,240.398002,97.8,-3.608,-3.433,-3.17,-2.869,-2.63,-1.873
"2013/03/01 05:00:00",60,133,2013,2013,3,4,-19.632696,NA,7.680159519,0.778021049,-14.86638278,2.92876e-4,-9.7541665,0.0785,1.411493,-17.590406128474456,-18.267750894465195,42.61894444666667,0,-18.04,81.033333,1.10195,-3.136255,-2.532355,241.811972,241.851127,97.833333,-18.04,81.033333,1.10195,-3.136255,-2.532355,241.811972,241.851127,97.833333,-3.607,-3.433,-3.17,-2.869,-2.629,-1.873
"2013/03/01 05:30:00",60,133,2013,2013,3,5,11.998814,NA,7.680159519,0.778021049,-15.1665312,0.010136355,-9.7411665,0.108432,-0.397963,-17.20836783211692,-17.589851029671536,42.58727778,0,-17.493333,80.16,0.152275,-2.390609,-1.99371,244.951792,243.385086,97.9,-17.493333,80.16,0.152275,-2.390609,-1.99371,244.951792,243.385086,97.9,-3.608,-3.433,-3.17,-2.869,-2.635,-1.873
"2013/03/01 06:00:00",60,133,2013,2013,3,5,-7.591549,-0.6670929999999999,7.680159519,0.778021049,-15.1665312,0.010136355,-9.727,0.0591,1.11845,-17.15483313106148,-17.320556108736326,42.56783333333333,0,-17.91,81.233333,0.503472,-2.837765,-1.939499,243.71246,243.516566,97.9,-17.91,81.233333,0.503472,-2.837765,-1.939499,243.71246,243.516566,97.9,-3.607,-3.433,-3.17,-2.871,-2.641,-1.873
"2013/03/01 06:30:00",60,133,2013,2013,3,6,4.722019,0.578946,7.680159519,0.778021049,-15.04573124,0.001978283,-9.714500000000001,0.0455,-1.76191,-17.022104195846282,-17.25680763310484,42.587833333333336,0,-17.686667,81.266667,0.406507,-2.643769,-1.921403,244.767957,244.049478,98,-17.686667,81.266667,0.406507,-2.643769,-1.921403,244.767957,244.049478,98,-3.608,-3.433,-3.17,-2.876,-2.641,-1.873
"2013/03/01 07:00:00",60,133,2013,2013,3,6,4.550084,0.812168,7.680159519,0.778021049,-15.04573124,0.001978283,-9.706,0.0332,-1.330049,-16.615491132675857,-16.77510160162575,42.573944446666665,0,-17.373333,81.5,1.211174,-2.662658,-2.747441,247.486022,245.660927,98,-17.373333,81.5,1.211174,-2.662658,-2.747441,247.486022,245.660927,98,-3.607,-3.433,-3.17,-2.876,-2.646,-1.877
"2013/03/01 07:30:00",60,133,2013,2013,3,7,5.556177,1.208038,7.680159519,0.778021049,-15.01385654,0.002534387,-9.696000000000002,0.107028,-0.0967,-16.51919943362674,-16.775442030333636,42.59061111,0,-17.066667,81.466667,0.902201,-2.849058,-2.68056,244.081279,245.841149,98,-17.066667,81.466667,0.902201,-2.849058,-2.68056,244.081279,245.841149,98,-3.604,-3.433,-3.17,-2.876,-2.646,-1.878
"2013/03/01 08:00:00",60,133,2013,2013,3,7,NA,NA,13.46037528,0.904641074,-15.01385654,0.002534387,-9.687167,NA,-22.94813,-15.624837779802476,-16.27934100588294,42.62894444666667,0,-15.353333,79.91,NA,-1.734397,-2.328125,241.666115,248.994369,98.066667,-15.353333,79.91,2.0193335,-1.734397,-2.328125,241.666115,248.994369,98.066667,-3.605,-3.433,-3.17,-2.879,-2.645,-1.882
"2013/03/01 08:30:00",60,133,2013,2013,3,8,-26.58462,-0.810704,13.46037528,0.904641074,-14.85544143,0.139538338,-9.681333500000001,0.18231,-0.0842,-16.30732183686365,-17.204956115691886,42.52338889,0,-15.926667,80.733333,0.156672,3.765967,2.807057,236.277222,246.223477,98.1,-15.926667,80.733333,0.156672,3.765967,2.807057,236.277222,246.223477,98.1,-3.605,-3.433,-3.17,-2.879,-2.646,-1.882
"2013/03/01 09:00:00",60,133,2013,2013,3,8,3.5195529999999997,0.415479,18.03296685,0.555554716,-14.85544143,0.139538338,-9.6748335,0.104627,0.347707,-15.987487380638186,-16.793697150933383,42.49561111,0,-15.73,80.533333,0.191269,15.787868,11.147641,242.44532,247.701663,98.2,-15.73,80.533333,0.191269,15.787868,11.147641,242.44532,247.701663,98.2,-3.599,-3.433,-3.17,-2.879,-2.646,-1.883
"2013/03/01 09:30:00",60,133,2013,2013,3,9,NA,NA,23.47173814,0.782557787,-8.798324971,1.821428313,-9.6698335,NA,2.851568,-15.184653633119979,-15.648762700792645,42.54505555666666,0,-15.433333,79.823333,NA,35.582591,24.484532,246.827039,250.876368,98.2,-15.433333,79.823333,1.1595,35.582591,24.484532,246.827039,250.876368,98.2,-3.604,-3.433,-3.17,-2.879,-2.646,-1.883
"2013/03/01 10:00:00",60,133,2013,2013,3,9,NA,NA,25.3233445,0.142658,-6.003725,-0.292967,-9.6676665,NA,-0.173474,-14.042772583784142,-14.307965277610151,42.51672222,0,-14.66,77.97,NA,55.63153,39.387276,252.571274,255.415197,98.3,-14.66,77.97,0.9693335,55.63153,39.387276,252.571274,255.415197,98.3,-3.604,-3.433,-3.17,-2.879,-2.646,-1.883
"2013/03/01 10:30:00",60,133,2013,2013,3,10,49.541762000000006,1.620215,25.3233445,0.142658,-6.003725,-0.292967,-9.6673335,0.0785,-5.694983,-13.001978232302747,-13.42713340824804,42.46561111,0,-13.73,75.076667,0.438684,71.626438,51.632244,256.655008,259.543899,98.3,-13.73,75.076667,0.438684,71.626438,51.632244,256.655008,259.543899,98.3,-3.599,-3.433,-3.17,-2.879,-2.646,-1.883
"2013/03/01 11:00:00",60,133,2013,2013,3,10,18.06843,0.45930899999999997,15.50694284,2.68765823,-6.003725,-0.292967,-9.664,0.0523,-6.464581,-12.240515349954762,-12.651155773258267,42.43116666666666,0,-13.063333,74.223333,0.416506,82.003416,60.361132,259.017535,262.563263,98.4,-13.063333,74.223333,0.416506,82.003416,60.361132,259.017535,262.563263,98.4,-3.599,-3.433,-3.17,-2.879,-2.646,-1.883
"2013/03/01 11:30:00",60,133,2013,2013,3,11,10.652918,2.386085,27.37558587,2.858192192,-1.818298,-0.0160855,-9.6585,0.0662,-3.463213,-12.011721430682428,-12.35238501200206,42.4495,0,-13.023333,79.123333,0.930571,101.365326,75.038221,258.536037,263.41589,98.4,-13.023333,79.123333,0.930571,101.365326,75.038221,258.536037,263.41589,98.4,-3.6,-3.435,-3.172,-2.877,-2.648,-1.885
"2013/03/01 12:00:00",60,133,2013,2013,3,11,31.740007,4.932263,15.50694284,2.68765823,-6.003725,-0.292967,-9.651666500000001,0.14418,-0.937299,-11.61694446214426,-11.934210958585595,42.618944443333334,0,-12.603333,80.8,0.774012,94.979628,70.834668,260.273651,265.020921,98.466667,-12.603333,80.8,0.774012,94.979628,70.834668,260.273651,265.020921,98.466667,-3.606,-3.44,-3.177,-2.878,-2.653,-1.89
"2013/03/01 12:30:00",60,133,2013,2013,3,12,5.0189639999999995,4.96846,15.50694284,2.68765823,-6.003725,-0.292967,-9.6413335,0.0925,-0.669223,-11.133323267012145,-11.596522409850593,42.60227778,0.08303240743055085,-12.183333,81.966667,0.330087,105.855004,79.725888,261.645395,266.95871,98.5,-12.183333,81.966667,0.330087,105.855004,79.725888,261.645395,266.95871,98.5,-3.608,-3.442,-3.179,-2.882,-2.654,-1.893
"2013/03/01 13:00:00",60,133,2013,2013,3,12,40.503988,1.8468900000000001,8.962675069,4.38432505,-1.818298,-0.0160855,-9.6358335,0.127286,-2.47813,-10.64740456719369,-11.115886935559388,42.84061111333333,0.08594907416666331,-11.783333,81.866667,0.079,144.367013,109.206299,262.289878,268.879469,98.5,-11.783333,81.866667,0.079,144.367013,109.206299,262.289878,268.879469,98.5,-3.607,-3.442,-3.177,-2.88,-2.654,-1.893
"2013/03/01 13:30:00",60,133,2013,2013,3,13,28.743367,4.113564,8.962675069,4.38432505,-6.003725,-0.292967,-9.6335,0.0977,-2.948861,-10.339102287732317,-10.567616623751121,43.07338889,0.08498842583334465,-11.4,81.8,0.797718,153.428654,116.41577,263.078259,270.122563,98.566667,-11.4,81.8,0.797718,153.428654,116.41577,263.078259,270.122563,98.566667,-3.603,-3.436,-3.172,-2.879,-2.653,-1.893
"2013/03/01 14:00:00",60,133,2013,2013,3,13,34.103232,3.2732360000000003,14.647661,5.296109,-6.003725,-0.292967,-9.6245,0.14102,-1.289619,-9.932559518695712,-10.273309279926195,43.25061111,0.08094907409721941,-11.026667,81.833333,0.447197,123.536706,93.750127,264.517244,271.788227,98.6,-11.026667,81.833333,0.447197,123.536706,93.750127,264.517244,271.788227,98.6,-3.6,-3.426,-3.172,-2.881,-2.648,-1.895
"2013/03/01 14:30:00",60,133,2013,2013,3,14,22.21336,2.492308,14.647661,5.296109,-6.003725,-0.292967,-9.6128335,0.0986,-1.665991,-9.719164634386686,-10.034229315070263,43.41561111333334,0.0839120370138815,-10.753333,82.533333,0.835414,123.078128,92.252106,264.911905,272.647464,98.6,-10.753333,82.533333,0.835414,123.078128,92.252106,264.911905,272.647464,98.6,-3.623,-3.449,-3.195,-2.904,-2.672,-1.919
"2013/03/01 15:00:00",60,133,2013,2013,3,14,14.647661,5.2961089999999995,14.647661,5.296109,-6.003725,-0.292967,-9.6045,0.221687,-0.104501,-9.58367549990868,-9.929720263279307,43.127833333333335,0.08340277777778482,-10.54,82.65,1.377045,124.651331,92.580288,264.143573,273.143127,98.6,-10.54,82.65,1.377045,124.651331,92.580288,264.143573,273.143127,98.6,-3.622,-3.447,-3.194,-2.903,-2.671,-1.918
"2013/03/01 15:30:00",60,133,2013,2013,3,15,10.443074,1.594837,9.222697208,4.40388315,-6.003725,-0.292967,-9.6015,0.106737,-0.616177,-9.66213531705381,-9.914064646512372,43.152277776666665,0.08265046298610912,-10.48,81.133333,1.341949,106.752825,79.340379,262.660358,272.759588,98.7,-10.48,81.133333,1.341949,106.752825,79.340379,262.660358,272.759588,98.7,-3.624,-3.449,-3.196,-2.905,-2.673,-1.92
"2013/03/01 16:00:00",60,133,2013,2013,3,15,3.0176670000000003,3.452983,3.017667,3.452983,1.456369982,1.611514016,-9.6011665,0.248157,0.00526,-9.749646781672595,-10.083815662008135,43.21838889,0.08186342590277462,-10.38,81.633333,1.59868,73.91139,55.409499,263.597584,272.461705,98.7,-10.38,81.633333,1.59868,73.91139,55.409499,263.597584,272.461705,98.7,-3.626,-3.451,-3.198,-2.907,-2.674,-1.92
"2013/03/01 16:30:00",60,133,2013,2013,3,16,10.000068,1.609191,8.962675069,4.38432505,-5.041569109,1.489977624,-9.599167,0.250944,-0.0486,-10.002071400061084,-10.221726984247255,43.720055556666665,0.08568287034722744,-10.483333,83.4,1.92473,45.527234,33.589586,265.879564,271.583321,98.733333,-10.483333,83.4,1.92473,45.527234,33.589586,265.879564,271.583321,98.733333,-3.626,-3.451,-3.198,-2.907,-2.675,-1.922
"2013/03/01 17:00:00",60,133,2013,2013,3,16,4.81705,1.502807,8.962675069,4.38432505,-5.041569109,1.489977624,-9.5975,0.196728,-0.0533,-10.179455913680101,-10.39879390495463,44.52005555333333,0.08528935180555663,-10.526667,85.233333,1.826675,29.36203,21.554235,265.448939,270.866056,98.8,-10.526667,85.233333,1.826675,29.36203,21.554235,265.448939,270.866056,98.8,-3.626,-3.451,-3.198,-2.907,-2.675,-1.922
"2013/03/01 17:30:00",60,133,2013,2013,3,17,2.007351,0.356254,8.962675069,4.38432505,-17.25786496,0.720978798,-9.5971665,0.175656,-0.0389,-10.466517287174554,-10.709635370145804,44.88727777666666,0.08591435180554896,-10.68,86.266667,1.664673,15.998684,11.343276,263.26606,269.633985,98.8,-10.68,86.266667,1.664673,15.998684,11.343276,263.26606,269.633985,98.8,-3.625,-3.451,-3.198,-2.907,-2.675,-1.922
"2013/03/01 18:00:00",60,133,2013,2013,3,17,-0.57569,-0.750841,8.962675069,4.38432505,-17.25786496,0.720978798,-9.5971665,0.193247,0.00506,-10.782860286618472,-11.113903714563662,45.04727777666667,0.08724537034722601,-10.846667,86.166667,1.689529,4.154761,2.100652,261.370668,268.306001,98.8,-10.846667,86.166667,1.689529,4.154761,2.100652,261.370668,268.306001,98.8,-3.627,-3.451,-3.199,-2.908,-2.675,-1.921
"2013/03/01 18:30:00",60,133,2013,2013,3,18,-0.7966709999999999,-0.114873,6.120182104,3.928433075,-19.50711542,0.336819213,-9.6005,0.19132,-0.00444,-11.029816217849202,-11.34161562299164,45.14505555333333,0.08605324076388143,-11.01,86.166667,1.578592,-1.780962,-2.519692,261.353793,267.345533,98.9,-11.01,86.166667,1.578592,-1.780962,-2.519692,261.353793,267.345533,98.9,-3.627,-3.452,-3.199,-2.908,-2.676,-1.923
"2013/03/01 19:00:00",60,133,2013,2013,3,18,1.124092,0.41900300000000007,6.120182104,3.928433075,-19.50711542,0.336819213,-9.597,0.211865,-0.04,-11.109756857932439,-11.419823099980306,45.25894444333333,0.08645833333333997,-11.273333,86.466667,1.792825,-3.379407,-3.821959,262.273028,267.081441,98.9,-11.273333,86.466667,1.792825,-3.379407,-3.821959,262.273028,267.081441,98.9,-3.626,-3.452,-3.2,-2.909,-2.676,-1.924
"2013/03/01 19:30:00",60,133,2013,2013,3,19,6.588708,1.632563,6.120182104,3.928433075,-18.89356316,0.30543276,-9.596333,0.284678,-0.053,-11.419595364521115,-11.649012197774937,45.12338889,0.08609953708333506,-11.703333,86.4,2.528524,-3.770826,-4.260857,261.541479,265.845818,98.933333,-11.703333,86.4,2.528524,-3.770826,-4.260857,261.541479,265.845818,98.933333,-3.627,-3.455,-3.202,-2.911,-2.679,-1.926
"2013/03/01 20:00:00",60,133,2013,2013,3,19,-7.677619,-0.883934,6.120182104,3.928433075,-18.89356316,0.30543276,-9.589,0.258959,0.0131,-11.870136361572293,-12.067599274126167,45.673388886666665,0.08542824069444777,-12.063333,85.9,2.356654,-3.467501,-4.228348,258.362998,263.950925,99,-12.063333,85.9,2.356654,-3.467501,-4.228348,258.362998,263.950925,99,-3.629,-3.455,-3.202,-2.911,-2.679,-1.927
"2013/03/01 20:30:00",60,133,2013,2013,3,20,-9.263179,-0.781735,6.120182104,3.928433075,-18.26432909,0.224850415,-9.5783335,0.22554,0.0598,-12.139322182090154,-12.613608387892782,46.00894444333333,0.08684027777776748,-12.24,85.633333,1.659044,-3.297601,-3.67928,254.657499,262.732733,99,-12.24,85.633333,1.659044,-3.297601,-3.67928,254.657499,262.732733,99,-3.63,-3.454,-3.202,-2.911,-2.678,-1.926
"2013/03/01 21:00:00",60,133,2013,2013,3,20,-6.6208279999999995,-0.148957,6.120182104,3.928433075,-18.26432909,0.224850415,-9.565333,0.174753,0.0923,-12.489668152862805,-12.829825166971716,45.790611113333334,0.08828703701389884,-12.38,85.566667,1.466578,-3.346653,-3.200591,253.895298,261.355057,99.033333,-12.38,85.566667,1.466578,-3.346653,-3.200591,253.895298,261.355057,99.033333,-3.627,-3.455,-3.202,-2.911,-2.679,-1.926
"2013/03/01 21:30:00",60,133,2013,2013,3,21,-6.085359,0.00986300000000001,6.120182104,3.928433075,-16.70274384,0.154809654,-9.554499999999999,0.188995,0.0682,-12.397173064130982,-12.5141147718806,46.222277776666665,0.08773148145832721,-12.446667,85.6,1.983573,-3.198128,-3.953769,257.182009,261.872528,99.1,-12.446667,85.6,1.983573,-3.198128,-3.953769,257.182009,261.872528,99.1,-3.626,-3.454,-3.202,-2.911,-2.678,-1.926
"2013/03/01 22:00:00",60,133,2013,2013,3,21,-4.991073,-0.808588,6.120182104,3.928433075,-16.70274384,0.154809654,-9.539,0.180144,0.0746,-12.452667596736944,-12.695986609544434,46.63616666666667,0.08744212965277853,-12.543333,85.066667,1.793788,-3.171737,-3.894213,256.366644,261.619843,99.1,-12.543333,85.066667,1.793788,-3.171737,-3.894213,256.366644,261.619843,99.1,-3.628,-3.454,-3.201,-2.91,-2.68,-1.926
"2013/03/01 22:30:00",60,133,2013,2013,3,22,-3.077009,0.08581300000000003,6.120182104,3.928433075,-15.29300114,0.047659626,-9.527667000000001,0.12186,0.128477,-12.654990710978723,-12.851433543196208,46.690055556666664,0.0824537036805566,-12.653333,84.966667,1.275275,-3.233432,-3.287344,255.384507,260.799271,99.1,-12.653333,84.966667,1.275275,-3.233432,-3.287344,255.384507,260.799271,99.1,-3.629,-3.454,-3.201,-2.91,-2.678,-1.925
"2013/03/01 23:00:00",60,133,2013,2013,3,22,-6.962205,-0.20072800000000002,6.120182104,3.928433075,-15.29300114,0.047659626,-9.502833500000001,0.116749,0.233542,-13.254976002848991,-13.847078603773468,46.77672222333334,0.08900462965277711,-12.816667,85.2,1.249674,-3.563174,-3.045293,246.387563,258.072205,99.133333,-12.816667,85.2,1.249674,-3.563174,-3.045293,246.387563,258.072205,99.133333,-3.629,-3.454,-3.201,-2.91,-2.686,-1.925
"2013/03/01 23:30:00",60,133,2013,2013,3,23,-8.34342,-0.356773,6.120182104,3.928433075,-14.12474986,-0.007520524,-9.498,0.115894,0.267401,-13.90241540793437,-14.608228896451749,46.567277780000005,0.0882986111111137,-13.02,85.133333,1.42441,-3.730656,-3.370489,240.321911,255.329222,99.2,-13.02,85.133333,1.42441,-3.730656,-3.370489,240.321911,255.329222,99.2,-3.625,-3.453,-3.201,-2.91,-2.687,-1.925
"2013/03/02 00:00:00",60,133,2013,2013,3,23,-13.616084,-0.527908,9.222697208,4.40388315,-14.12474986,-0.007520524,-9.4656665,0.0853,0.798129,-15.655748413028107,-17.407661443802084,46.37172222,0.08552083333333371,-13.386667,86.133333,1.000266,-4.302033,-3.325294,224.598712,248.027274,99.2,-13.386667,86.133333,1.000266,-4.302033,-3.325294,224.598712,248.027274,99.2,-3.628,-3.453,-3.2,-2.911,-2.688,-1.924
"2013/03/02 00:30:00",61,133,2013,2013,3,0,NA,NA,3.846508709,1.345422209,-20.3959662,0.5475856,-9.44,NA,-4.594617,-17.221326264681608,-19.63553601592355,46.482833336666666,0.0851504629166655,-14.133333,86.766667,NA,-4.495929,-3.160968,219.603948,242.070887,99.2,-14.133333,86.766667,0.5495,-4.495929,-3.160968,219.603948,242.070887,99.2,-3.628,-3.453,-3.2,-2.912,-2.696,-1.929
"2013/03/02 01:00:00",61,133,2013,2013,3,0,NA,NA,3.846508709,1.345422209,-20.3959662,0.5475856,-9.419,NA,-17.663735,-18.794962094808568,-21.608580034759996,46.64116667,0.08072916659722296,-15.056667,86.966667,NA,-4.738819,-2.88098,210.534467,235.985964,99.266667,-15.056667,86.966667,0.5036665,-4.738819,-2.88098,210.534467,235.985964,99.266667,-3.627,-3.452,-3.199,-2.918,-2.695,-1.941
"2013/03/02 01:30:00",61,133,2013,2013,3,1,-52.92436,-1.442756,13.46037528,0.904641074,-20.3959662,0.5475856,-9.381499999999999,0.034,7.05004,-19.6490304862632,-22.567331492219267,46.56505555333333,0.0757638888888934,-15.613333,86.7,0.289953,-4.523646,-2.971329,209.948823,232.943729,99.3,-15.613333,86.7,0.289953,-4.523646,-2.971329,209.948823,232.943729,99.3,-3.627,-3.451,-3.2,-2.927,-2.695,-1.942
"2013/03/02 02:00:00",61,133,2013,2013,3,1,-19.829795,-1.3838079999999997,13.46037528,0.904641074,-20.3959662,0.5475856,-9.3551665,0.0299,-18.543815,-20.36418703322704,-23.181044341389452,46.4745,0.07195601854165545,-16.956667,86.366667,0.332807,-4.589193,-2.812441,209.324902,230.412945,99.3,-16.956667,86.366667,0.332807,-4.589193,-2.812441,209.324902,230.412945,99.3,-3.627,-3.456,-3.203,-2.927,-2.695,-1.942
"2013/03/02 02:30:00",61,133,2013,2013,3,2,-7.207365,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.3153335,0.0291,-0.489135,-20.82656076037307,-23.472342226730007,46.57616666333333,0.06949074069444805,-17.666667,85.2,1.200664,-4.36408,-3.291255,209.847509,228.834256,99.3,-17.666667,85.2,1.200664,-4.36408,-3.291255,209.847509,228.834256,99.3,-3.626,-3.463,-3.211,-2.927,-2.694,-1.942
"2013/03/02 03:00:00",61,133,2013,2013,3,2,1.5242369999999998,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.2778335,0.0268,-13.0153,-21.358088618733092,-24.073611034850472,46.56783333333333,0.07596064812499748,-17.83,84.533333,1.797742,-4.170469,-3.127056,207.82759,226.899287,99.3,-17.83,84.533333,1.797742,-4.170469,-3.127056,207.82759,226.899287,99.3,-3.625,-3.466,-3.211,-2.925,-2.694,-1.94
"2013/03/02 03:30:00",61,133,2013,2013,3,3,-11.860876000000001,-0.698833,13.46037528,0.904641074,-20.3959662,0.5475856,-9.239333499999999,0.0531,3.449413,-21.73346471403957,-24.395851954251043,46.53838889,0.07524305555555344,-18.31,83.766667,1.533519,-4.231648,-3.21253,206.881347,225.563763,99.3,-18.31,83.766667,1.533519,-4.231648,-3.21253,206.881347,225.563763,99.3,-3.623,-3.467,-3.214,-2.923,-2.7,-1.94
"2013/03/02 04:00:00",61,133,2013,2013,3,3,-8.214781,-0.388247,13.46037528,0.904641074,-20.3959662,0.5475856,-9.1988335,0.0634,-0.717913,-22.320837174121948,-25.002029778758327,46.5745,0.07416666659722182,-19.28,83.933333,1.415091,-4.131091,-3.035584,204.034245,223.417215,99.366667,-19.28,83.933333,1.415091,-4.131091,-3.035584,204.034245,223.417215,99.366667,-3.622,-3.466,-3.213,-2.922,-2.699,-1.954
"2013/03/02 04:30:00",61,133,2013,2013,3,4,NA,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.153,NA,0.0479,-22.10648454927636,-24.224723536243005,46.737277776666666,0.06469907409722708,-19.72,83.4,NA,-3.799934,-2.802482,212.024798,224.546513,99.4,-19.72,83.4,0.658,-3.799934,-2.802482,212.024798,224.546513,99.4,-3.622,-3.466,-3.213,-2.925,-2.699,-1.956
"2013/03/02 05:00:00",61,133,2013,2013,3,4,NA,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.111,NA,-0.298272,-21.528315299435008,-23.063080446844282,46.71283333333333,0.0472685185416708,-19.526667,83.7,NA,-3.308899,-2.679623,215.945324,226.720277,99.4,-19.526667,83.7,0.8278335,-3.308899,-2.679623,215.945324,226.720277,99.4,-3.631,-3.466,-3.213,-2.937,-2.704,-1.956
"2013/03/02 05:30:00",61,133,2013,2013,3,5,NA,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.068000000000001,NA,-1.349162,-22.10522027833207,-24.150064564929806,46.711166666666664,0.03648148152777253,-19.543333,83.133333,NA,-3.913279,-2.822378,208.316082,224.365387,99.4,-19.543333,83.133333,0.6798335,-3.913279,-2.822378,208.316082,224.365387,99.4,-3.63,-3.466,-3.216,-2.941,-2.706,-1.956
"2013/03/02 06:00:00",61,133,2013,2013,3,5,NA,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-9.0233335,NA,-0.307472,-23.050613318927418,-25.20757575732455,46.75561111,0.025381944444440308,-20.193333,83.4,NA,-4.122392,-2.728485,202.178074,220.853851,99.4,-20.193333,83.4,0.6468335000000001,-4.122392,-2.728485,202.178074,220.853851,99.4,-3.631,-3.465,-3.222,-2.941,-2.707,-1.957
"2013/03/02 06:30:00",61,133,2013,2013,3,6,NA,NA,13.46037528,0.904641074,-20.3959662,0.5475856,-8.9778335,NA,425.441422,-23.53968545358805,-26.097838151561064,46.71838889,0.024004629722227833,-20.366667,82.5,NA,-4.210624,-3.015858,199.7901,219.090825,99.433333,-20.366667,82.5,0.9430000000000001,-4.210624,-3.015858,199.7901,219.090825,99.433333,-3.628,-3.464,-3.22,-2.938,-2.71,-1.957
